file,fpr,tpr_mean
calibration_long-txt-svs,0.06,0.9710946196660483
calibration_long-txt-svs,0.07,0.9710946196660483
calibration_long-txt-svs,0.08,0.9710946196660483
calibration_long-txt-svs,0.09,0.9710946196660483
calibration_long-txt-svs,0.1,0.9761966604823747
calibration_long-txt-svs,0.11,0.9761966604823747
calibration_long-txt-svs,0.12,0.9761966604823747
calibration_long-txt-svs,0.13,0.9761966604823747
calibration_long-txt-svs,0.14,0.9761966604823747
calibration_long-txt-svs,0.15,0.9761966604823747
calibration_long-txt-svs,0.16,0.9948979591836735
calibration_long-txt-svs,0.17,0.9948979591836735
calibration_long-txt-svs,0.18,0.9948979591836735
calibration_long-txt-svs,0.19,1.0
calibration_long-txt-svs,0.2,1.0
calibration_long-txt-svs,0.21,1.0
calibration_long-txt-svs,0.22,1.0
calibration_long-txt-svs,0.23,1.0
calibration_long-txt-svs,0.24,1.0
calibration_long-txt-svs,0.25,1.0
calibration_long-txt-svs,0.26,1.0
calibration_long-txt-svs,0.27,1.0
calibration_long-txt-svs,0.28,1.0
calibration_long-txt-svs,0.29,1.0
calibration_long-txt-svs,0.3,1.0
calibration_long-txt-svs,0.31,1.0
calibration_long-txt-svs,0.32,1.0
calibration_long-txt-svs,0.33,1.0
calibration_long-txt-svs,0.34,1.0
calibration_long-txt-svs,0.35000000000000003,1.0
calibration_long-txt-svs,0.36,1.0
calibration_long-txt-svs,0.37,1.0
calibration_long-txt-svs,0.38,1.0
calibration_long-txt-svs,0.39,1.0
calibration_long-txt-svs,0.4,1.0
calibration_long-txt-svs,0.41000000000000003,1.0
calibration_long-txt-svs,0.42,1.0
calibration_long-txt-svs,0.43,1.0
calibration_long-txt-svs,0.44,1.0
calibration_long-txt-svs,0.45,1.0
calibration_long-txt-svs,0.46,1.0
calibration_long-txt-svs,0.47000000000000003,1.0
calibration_long-txt-svs,0.48,1.0
calibration_long-txt-svs,0.49,1.0
calibration_long-txt-svs,0.5,1.0
calibration_long-txt-svs,0.51,1.0
calibration_long-txt-svs,0.52,1.0
calibration_long-txt-svs,0.53,1.0
calibration_long-txt-svs,0.54,1.0
calibration_long-txt-svs,0.55,1.0
calibration_long-txt-svs,0.56,1.0
calibration_long-txt-svs,0.5700000000000001,1.0
calibration_long-txt-svs,0.58,1.0
calibration_long-txt-svs,0.59,1.0
calibration_long-txt-svs,0.6,1.0
calibration_long-txt-svs,0.61,1.0
calibration_long-txt-svs,0.62,1.0
calibration_long-txt-svs,0.63,1.0
calibration_long-txt-svs,0.64,1.0
calibration_long-txt-svs,0.65,1.0
calibration_long-txt-svs,0.66,1.0
calibration_long-txt-svs,0.67,1.0
calibration_long-txt-svs,0.68,1.0
calibration_long-txt-svs,0.6900000000000001,1.0
calibration_long-txt-svs,0.7000000000000001,1.0
calibration_long-txt-svs,0.71,1.0
calibration_long-txt-svs,0.72,1.0
calibration_long-txt-svs,0.73,1.0
calibration_long-txt-svs,0.74,1.0
calibration_long-txt-svs,0.75,1.0
calibration_long-txt-svs,0.76,1.0
calibration_long-txt-svs,0.77,1.0
calibration_long-txt-svs,0.78,1.0
calibration_long-txt-svs,0.79,1.0
calibration_long-txt-svs,0.8,1.0
calibration_long-txt-svs,0.81,1.0
calibration_long-txt-svs,0.8200000000000001,1.0
calibration_long-txt-svs,0.8300000000000001,1.0
calibration_long-txt-svs,0.84,1.0
calibration_long-txt-svs,0.85,1.0
calibration_long-txt-svs,0.86,1.0
calibration_long-txt-svs,0.87,1.0
calibration_long-txt-svs,0.88,1.0
calibration_long-txt-svs,0.89,1.0
calibration_long-txt-svs,0.9,1.0
calibration_long-txt-svs,0.91,1.0
calibration_long-txt-svs,0.92,1.0
calibration_long-txt-svs,0.93,1.0
calibration_long-txt-svs,0.9400000000000001,1.0
calibration_long-txt-svs,0.9500000000000001,1.0
calibration_long-txt-svs,0.96,1.0
calibration_long-txt-svs,0.97,1.0
calibration_long-txt-svs,0.98,1.0
calibration_long-txt-svs,0.99,1.0
calibration_long-txt-svs,1.0,1.0
calibration_long-txt,0.0,0.5308410636982066
calibration_long-txt,0.01,0.6857369614512471
calibration_long-txt,0.02,0.7879014636157493
calibration_long-txt,0.03,0.8474046588332301
calibration_long-txt,0.04,0.8837311894454751
calibration_long-txt,0.05,0.9098082869511442
calibration_long-txt,0.06,0.9244836116264687
calibration_long-txt,0.07,0.927730364873222
calibration_long-txt,0.08,0.940717377860235
calibration_long-txt,0.09,0.9458194186765615
calibration_long-txt,0.1,0.9515337043908473
calibration_long-txt,0.11,0.9515337043908473
calibration_long-txt,0.12,0.957247990105133
calibration_long-txt,0.13,0.9604947433518863
calibration_long-txt,0.14,0.9700185528756958
calibration_long-txt,0.15,0.9751205936920222
calibration_long-txt,0.16,0.9751205936920222
calibration_long-txt,0.17,0.9783673469387756
calibration_long-txt,0.18,0.9783673469387756
calibration_long-txt,0.19,0.9834693877551021
calibration_long-txt,0.2,0.9834693877551021
calibration_long-txt,0.21,0.9834693877551021
calibration_long-txt,0.22,0.9834693877551021
calibration_long-txt,0.23,0.9834693877551021
calibration_long-txt,0.24,0.9834693877551021
calibration_long-txt,0.25,0.9834693877551021
calibration_long-txt,0.26,0.9834693877551021
calibration_long-txt,0.27,0.9834693877551021
calibration_long-txt,0.28,0.9891836734693877
calibration_long-txt,0.29,0.9891836734693877
calibration_long-txt,0.3,0.9891836734693877
calibration_long-txt,0.31,0.9891836734693877
calibration_long-txt,0.32,0.9891836734693877
calibration_long-txt,0.33,0.9891836734693877
calibration_long-txt,0.34,0.9891836734693877
calibration_long-txt,0.35000000000000003,0.9891836734693877
calibration_long-txt,0.36,0.9891836734693877
calibration_long-txt,0.37,0.9891836734693877
calibration_long-txt,0.38,0.9891836734693877
calibration_long-txt,0.39,0.9891836734693877
calibration_long-txt,0.4,0.9891836734693877
calibration_long-txt,0.41000000000000003,0.9891836734693877
calibration_long-txt,0.42,0.9891836734693877
calibration_long-txt,0.43,0.9891836734693877
calibration_long-txt,0.44,0.9891836734693877
calibration_long-txt,0.45,0.9891836734693877
calibration_long-txt,0.46,0.9891836734693877
calibration_long-txt,0.47000000000000003,0.9891836734693877
calibration_long-txt,0.48,0.9891836734693877
calibration_long-txt,0.49,0.9891836734693877
calibration_long-txt,0.5,0.9891836734693877
calibration_long-txt,0.51,0.9891836734693877
calibration_long-txt,0.52,0.9891836734693877
calibration_long-txt,0.53,0.9891836734693877
calibration_long-txt,0.54,0.9948979591836735
calibration_long-txt,0.55,0.9948979591836735
calibration_long-txt,0.56,0.9948979591836735
calibration_long-txt,0.5700000000000001,0.9948979591836735
calibration_long-txt,0.58,0.9948979591836735
calibration_long-txt,0.59,0.9948979591836735
calibration_long-txt,0.6,0.9948979591836735
calibration_long-txt,0.61,0.9948979591836735
calibration_long-txt,0.62,0.9948979591836735
calibration_long-txt,0.63,0.9992857142857143
calibration_long-txt,0.64,1.0
calibration_long-txt,0.65,1.0
calibration_long-txt,0.66,1.0
calibration_long-txt,0.67,1.0
calibration_long-txt,0.68,1.0
calibration_long-txt,0.6900000000000001,1.0
calibration_long-txt,0.7000000000000001,1.0
calibration_long-txt,0.71,1.0
calibration_long-txt,0.72,1.0
calibration_long-txt,0.73,1.0
calibration_long-txt,0.74,1.0
calibration_long-txt,0.75,1.0
calibration_long-txt,0.76,1.0
calibration_long-txt,0.77,1.0
calibration_long-txt,0.78,1.0
calibration_long-txt,0.79,1.0
calibration_long-txt,0.8,1.0
calibration_long-txt,0.81,1.0
calibration_long-txt,0.8200000000000001,1.0
calibration_long-txt,0.8300000000000001,1.0
calibration_long-txt,0.84,1.0
calibration_long-txt,0.85,1.0
calibration_long-txt,0.86,1.0
calibration_long-txt,0.87,1.0
calibration_long-txt,0.88,1.0
calibration_long-txt,0.89,1.0
calibration_long-txt,0.9,1.0
calibration_long-txt,0.91,1.0
calibration_long-txt,0.92,1.0
calibration_long-txt,0.93,1.0
calibration_long-txt,0.9400000000000001,1.0
calibration_long-txt,0.9500000000000001,1.0
calibration_long-txt,0.96,1.0
calibration_long-txt,0.97,1.0
calibration_long-txt,0.98,1.0
calibration_long-txt,0.99,1.0
calibration_long-txt,1.0,1.0
